index,A,AG,AL,AP,AU,B,BB,BC,BU,C,CF,CJ,CS,CU,CY,EB,EG,ER,FB,FG,FU,HC,I,IC,IF,IH,IM,J,JD,JM,JR,L,LH,LR,LU,M,MA,ME,NI,NR,OI,P,PB,PF,PG,PK,PM,PP,RB,RI,RM,RO,RR,RS,RU,SA,SC,SF,SM,SN,SP,SR,SS,T,TA,TC,TF,TS,UR,V,WH,WR,WS,WT,Y,ZC,ZN
20130104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130107,-19.00539,263.13138,-32.46756,,50.3425,-14.987692,,,,-4.0891433,94.06915,,,-24.017853,,,,,,139.37508,94.76872,,,,,,,-125.85665,,,,45.85061,,,,58.327103,24.800722,,,,-118.70173,-91.48148,-52.597095,,,,,,35.026306,-36.630077,352.36807,,,174.30443,-104.91274,,,,,,,169.29924,,,136.78201,,,,,22.396425,22.296553,161.95694,,,-91.65967,,-106.09326
20130108,-2.1099262,230.22372,-48.85832,,-9.207344,-21.417871,,,,40.799732,94.06915,,,-10.286303,,,,,,222.07713,180.8581,,,,-7.8982706,,,-32.679764,,,,-115.55479,,,,131.52048,38.944996,,,,-149.10612,-265.29816,-85.61132,,,,,,50.000107,-36.630077,453.68607,,,124.54849,-64.72514,,,,,,,248.50409,,,118.34458,,,,,-7.476637,70.43588,97.48858,,,-123.94008,,-148.19858
20130109,-6.3311167,320.84933,-45.57802,,73.35608,-40.733253,,,,-8.17996,112.258064,,,-3.4275918,,,,,,351.63913,130.07672,,,,-30.83879,,,-142.39014,,,,-152.81613,,,,73.619965,-28.4192,,,,-112.63193,-323.91498,-82.30499,,,,,,20.030052,-116.024216,445.6183,,,174.30443,-120.264885,,,,,,,148.07156,,,7.0003567,,,,,14.936522,3.7195492,97.48858,,,-193.46527,,-141.70929
20130110,21.074825,314.6256,-29.192629,,54.476585,-73.0087,,,,-4.0891438,114.85378,,,71.70937,,,,,,263.1731,114.399666,,,,18.142769,,,-164.47739,,,,-134.1681,,,,61.387547,24.800724,,,,-22.024237,-439.21558,-32.840748,,,,-80.12863,,74.90672,-79.8578,380.84073,,,187.1638,-55.180428,,,,,,,169.29924,,,-2.3345327,,,,,22.396425,-41.006577,109.91866,,,-237.74922,,-70.60362
20130111,31.595604,382.87466,-42.29879,,134.17532,-12.845217,,,,-32.760063,143.36229,,,13.698629,,,,,,97.76615,37.620083,,,,-137.52692,,,-422.0504,,,,-289.06442,,,,30.74088,-85.50105,,,,-60.180725,-567.9021,-39.42186,,,,-80.12863,,-164.2488,-112.40168,569.9431,,,159.58772,-245.88254,,,,,,,41.25197,,,-148.15085,,,,,-67.49182,-52.219437,-118.76325,,,-324.55328,,-115.79414
20130114,138.28001,398.32108,-52.139698,,103.664894,-36.43772,,,,-49.180428,174.37006,,,27.378521,,,,,,526.2574,81.0041,,,,208.61005,,,-70.94162,,,,-213.6635,,,,341.99127,-39.09725,,,,-2.0002003,-480.93195,-92.227264,,,,-80.12863,,35.026302,-130.52748,696.6775,,,220.15503,-195.44595,,,,,,,25.130154,,,-49.140137,,,,,-29.940142,-85.93365,-236.38159,,,-275.1937,,-115.79414
20130115,121.620285,499.67328,-121.29854,,119.811325,-10.703201,,,,-49.180428,182.10701,,,-113.735504,,,,,,492.9129,100.662056,,,,246.42526,,,-170.00682,,,,-218.35944,,,,362.79675,-89.079506,,,,-8.003202,-439.21558,-184.33318,,,,-108.50895,,-32.634647,-166.87793,778.9825,,,159.58772,-335.74445,,,,,,,-41.42284,,,-226.63858,,,,,-82.55206,-70.93552,-15.082972,,,-200.44444,,-298.62653
20130116,152.83455,581.8405,-104.78871,,195.79083,-40.733253,,,,-45.072807,256.59045,,,-72.22732,,,,,,512.9329,153.54633,,,,144.22594,,,-286.8371,,,,-227.75793,,,,472.05518,-117.75336,,,,-16.012814,-365.15213,-157.93053,,,,-80.12863,,-141.34511,-137.787,872.22327,,,181.65466,-329.8592,,,,,,,-28.797714,,,-207.55461,,,,,-105.18504,-97.19702,-17.59901,,,-144.74692,,-239.49364
20130117,107.02022,553.0067,-104.78871,,166.34404,-62.238636,,,,-61.51342,261.70688,,,-106.8055,,,,,,552.85315,94.76872,,,,120.194176,,,-114.84949,,,,-213.6635,,,,401.321,14.1793785,,,,-28.039274,-460.052,-204.18102,,,,-63.9474,,-110.88824,-177.80888,814.04974,,,131.9354,-294.62033,,,,,,,-93.8974,,,-183.75073,,,,,-105.18504,-89.6867,-57.94198,,,-160.96002,,-239.49364
