index,A,AG,AL,AP,AU,B,BB,BC,BU,C,CF,CJ,CS,CU,CY,EB,EG,ER,FB,FG,FU,HC,I,IC,IF,IH,IM,J,JD,JM,JR,L,LH,LR,LU,M,MA,ME,NI,NR,OI,P,PB,PF,PG,PK,PM,PP,RB,RI,RM,RO,RR,RS,RU,SA,SC,SF,SM,SN,SP,SR,SS,T,TA,TC,TF,TS,UR,V,WH,WR,WS,WT,Y,ZC,ZN
20130104,0.004237288,-0.012686331,-0.005196492,,-0.0010380085,-0.0036239608,,,,0.005343198,0.0055438224,,,-0.004265484,,,,0.0022222223,,0.039387308,,,,,-0.0123976795,,,0.0021798366,,,,-0.0018348624,,,,0.002469136,,,,,0.0070493454,0.012680115,-0.004244205,,,,,,-0.006968641,-0.0018024513,0.020671835,0.006538619,,0.013844112,-0.006784772,,,,,,,0.003969686,,,-0.0039525693,,,,,0.009049774,0.0029850747,0.0037821482,0.001947799,,0.0080478275,,-0.00032164683
20130107,0.0063554836,-0.0028917016,-0.0042199297,,0.0005004199,-0.004266359,,,,0.0061618634,0.01685366,,,-0.006151306,,,,0.0022222223,,0.042859532,-0.011652748,,,,-0.014210312,,,-0.009251845,,,,0.0013776205,,,,0.01864332,0.0014174344,,,,-0.001578263,0.012393006,-0.008510697,,,,0.0028328612,,-0.013173655,0.00188079,0.058726802,0.006538619,,0.033907868,-0.019095378,,,,,,,0.011626381,,,0.006517417,,,,,0.0105434265,0.005217218,0.028345328,0.001947799,,0.006439002,,-0.0048261513
20130108,0.0034099754,-0.010214856,-0.0074900407,,-0.00089424255,-0.005123257,,,,0.009429838,0.015554958,,,-0.00597975,,,,0.0022222223,,0.056072325,-0.007544767,,,,-0.016496496,,,0.00066550984,,,,-0.017774226,,,,0.022302972,0.0049635335,,,,0.0022937565,-0.006810204,-0.015407248,,,,0.0028328612,,-0.014170167,0.00188079,0.06277539,0.006538619,,0.025299806,-0.01794815,,,,,,,0.016028564,,,0.0035275363,,,,,0.006075816,0.009297336,0.028345328,0.001947799,,0.000698474,,-0.010955184
20130109,0.0029879455,-0.0081886705,-0.008145563,,0.0014394015,-0.004263227,,,,0.0037341497,0.016594458,,,-0.0061511295,,,,0.0022222223,,0.067724146,-0.007544767,,,,-0.018945618,,,-0.010784872,,,,-0.022881003,,,,0.015021419,-0.0031522042,,,,0.0035088235,-0.014973469,-0.0137516195,,,,-0.0003493186,,-0.016913993,-0.0067398995,0.058756094,0.006538619,,0.028619615,-0.026516316,,,,,,,0.008645897,,,-0.0075451285,,,,,0.008319646,0.003749999,0.028345328,0.001947799,,-0.006459226,,-0.0103060445
20130110,0.00509765,-0.003968602,-0.0071622794,,0.004905915,-0.0014536312,,,,0.003325319,0.016854065,,,0.0020821467,,,,0.0022222223,,0.056906022,-0.007544767,,,,-0.0156246135,,,-0.014639498,,,,-0.025204424,,,,0.012884014,0.0007554336,,,,0.011387611,-0.031352527,-0.008460614,,,,-0.0003493186,,-0.010404229,-0.010695311,0.054308057,0.006538619,,0.026238663,-0.026707083,,,,,,,0.004948714,,,-0.008711173,,,,,0.0075744893,-0.0007126264,0.034343828,0.001947799,,-0.012265079,,-0.0028433576
20130111,0.006361074,-0.007204349,-0.010104418,,0.003940251,0.0026332694,,,,0.000870327,0.018409275,,,-0.004884718,,,,0.0022222223,,0.041174147,-0.020227693,,,,-0.032697745,,,-0.043289635,,,,-0.04559367,,,,0.0098240385,-0.013353913,,,,0.008778741,-0.0450186,-0.010759464,,,,-0.0003493186,,-0.034521583,-0.011057368,0.07215796,0.006538619,,0.021110458,-0.052843444,,,,,,,-0.008994103,,,-0.027083265,,,,,-0.0028499337,-0.0029514323,0.03536164,0.001947799,,-0.023909234,,-0.010866464
20130114,0.010959736,0.0021429013,-0.012396493,,0.0078633735,0.0019894924,,,,-0.0019973502,0.019700931,,,-0.0007666672,,,,0.0022222223,,0.08568041,-0.033048205,,,,0.0031024101,,,-0.008728729,,,,-0.042768814,,,,0.027691998,-0.009779932,,,,0.0059860023,-0.045317106,-0.010097213,,,,-0.0067853606,,-0.015692066,-0.010694391,0.07769812,0.006538619,,0.02441503,-0.05051606,,,,,,,-0.0118543105,,,-0.018089183,,,,,-0.00059598946,-0.007805801,0.03536164,0.001947799,,-0.023909234,,-0.007946283
20130115,0.0043344772,0.00061734824,-0.01634646,,0.00856786,0.0017753597,,,,-0.0028183684,0.020474924,,,-0.009698306,,,,0.0022222223,,0.070548825,-0.033048205,,,,0.0064256396,,,-0.018043797,,,,-0.043238297,,,,0.02237599,-0.012990777,,,,0.003988399,-0.04916782,-0.016010486,,,,-0.005565848,,-0.022683328,-0.013961179,0.08279816,0.006538619,,0.015113552,-0.06368414,,,,,,,-0.01723934,,,-0.034528825,,,,,-0.005843366,-0.010048792,0.03485875,0.001947799,,-0.025071483,,-0.020312048
20130116,0.005582657,-0.0040583685,-0.016016427,,0.00856786,0.001560583,,,,-0.0015848157,0.025618957,,,-0.008834599,,,,0.0022222223,,0.07121594,-0.02576761,,,,-0.004123334,,,-0.028016098,,,,-0.04276793,,,,0.030966038,-0.017279556,,,,-0.0009946584,-0.045315966,-0.01831236,,,,-0.005565848,,-0.030501738,-0.014324156,0.09098529,0.006538619,,0.017507218,-0.06309545,,,,,,,-0.013802914,,,-0.032857783,,,,,-0.0073516616,-0.0130450465,0.040934697,0.001947799,,-0.025996339,,-0.017684791
20130117,-0.004132101,-0.008898053,-0.015025674,,0.008451057,0.00027053797,,,,-0.0032275263,0.024596985,,,-0.01142572,,,,0.0022222223,,0.073211946,-0.031433884,,,,-0.006832522,,,-0.013507169,,,,-0.044642344,,,,0.018119322,-0.0061764033,,,,-0.0055863936,-0.058257144,-0.020295175,,,,-0.005565848,,-0.026430491,-0.014324156,0.07907138,0.006538619,,0.009268478,-0.062117357,,,,,,,-0.019933458,,,-0.032619968,,,,,-0.008859958,-0.013420281,0.040934697,0.001947799,,-0.033130977,,-0.016372886
20130118,-0.00058969646,-0.004223747,-0.015025674,,0.0092650065,0.005464219,,,,-0.0015814357,0.025107449,,,-0.007815612,,,,0.0022222223,,0.057422474,-0.031433884,,,,0.004793583,,,0.0011827117,,,,-0.03857608,,,,0.011060498,0.015411342,,,,-0.0067861537,-0.054388095,-0.02062423,,,,-0.0023085196,,-0.015824432,-0.0037748644,0.07635821,0.006538619,,0.011112135,-0.055915806,,,,,,,-0.018846698,,,-0.021516733,,,,,-0.0020777415,-0.013795094,0.040934697,0.001947799,,-0.03012589,,-0.013119795
20130121,0.0016943568,-0.008714093,-0.020601273,,0.01031239,0.0065450664,,,,-0.004047527,0.017970055,,,-0.011070151,,,,0.0022222223,,0.061435852,-0.040254593,,,,0.0025747423,,,-0.0020258445,,,,-0.042760182,,,,0.015507578,0.004578572,,,,-0.0045857136,-0.052012797,-0.029137656,,,,-0.008747151,,-0.022339089,-0.0041363975,0.075581506,0.006538619,,0.008540497,-0.06112816,,,,,,,-0.030971201,,,-0.027826618,,,,,-0.0035747476,-0.017925773,0.040934697,0.001947799,,-0.027133256,,-0.017654942
20130122,0.0033486167,-0.0058676507,-0.020271676,,0.014089228,0.0065450664,,,,-0.0036351557,0.02028249,,,-0.0040351474,,,,0.0022222223,,0.051469073,-0.040254593,,,,-0.00056603865,,,0.0011913136,,,,-0.03996298,,,,0.026127046,0.00014171249,,,,-0.0041863527,-0.041339807,-0.02880871,,,,-0.013617281,,-0.01780394,-0.00666165,0.08218601,0.006538619,,0.009462496,-0.04872025,,,,,,,-0.031520654,,,-0.036518186,,,,,-0.0035747476,-0.019056143,0.05574022,0.001947799,,-0.029613528,,-0.011155105
20130123,0.0006670983,-0.009444402,-0.02191858,,0.013219975,0.0065450664,,,,-0.0032229547,0.027432643,,,-0.0067585516,,,,0.0022222223,,0.04409642,-0.041231155,,,,0.0038886839,,,0.0059990063,,,,-0.040890623,,,,0.025253683,0.007328571,,,,-0.007372334,-0.043094706,-0.02880871,,,,-0.013209783,,-0.0020144675,-0.00702214,0.07639674,0.006538619,,0.014977202,-0.052729417,,,,,,,-0.03739221,,,-0.037935287,,,,,-0.004322691,-0.02320552,0.053511944,0.001947799,,-0.0327681,,-0.010833355
20130124,0.0012900219,-0.01261517,-0.023568744,,0.012430534,0.012863149,,,,-0.006932765,0.029458473,,,-0.007613545,,,,0.0022222223,,0.03598283,-0.041231155,,,,-0.005366307,,,-0.0003941746,,,,-0.04507862,,,,0.012030058,-0.00016716996,,,,-0.015595358,-0.054277755,-0.032409362,,,,-0.022182051,,-0.0071958145,-0.011710204,0.046813246,0.006538619,,-0.006777825,-0.068468384,,,,,,,-0.037943885,,,-0.031771228,,,,,-0.005072316,-0.030781278,0.05202015,0.001947799,,-0.046616003,,-0.015017455
20130125,0.0017041006,-0.0072618513,-0.023899214,,0.017157286,0.012863149,,,,-0.0065192,0.027449433,,,-0.0038599193,,,,0.0022222223,,0.035302557,-0.0705415,,,,-0.007367828,,,0.0033591767,,,,-0.04180912,,,,0.012030058,0.0008591729,,,,-0.016198859,-0.057834364,-0.026507724,,,,-0.016094388,,0.001715076,-0.017820915,0.048413247,0.006538619,,-0.0045423554,-0.074301556,,,,,,,-0.04089156,,,-0.027774988,,,,,-0.00357531,-0.03610447,0.049277693,0.001947799,,-0.047759384,,-0.006307778
20130128,0.0023229124,-0.0072618513,-0.026545592,,0.019200044,0.012863149,,,,-0.00445223,0.031998333,,,-0.0018086372,,,,0.0022222223,,0.04889875,-0.07600172,,,,0.01631127,,,0.0022902295,,,,-0.02925098,,,,0.018487351,-0.00084847736,,,,-0.017204693,-0.058725893,-0.029776767,,,,-0.015688049,,-2.7153874e-06,-0.018544504,0.05159669,0.006538619,,-0.003985252,-0.0739107,,,,,,,-0.052394345,,,-0.018413883,,,,,-0.0005857734,-0.03954221,0.049277693,0.001947799,,-0.04958545,,-0.006307778
20130129,0.0023229124,-0.0017062958,-0.024885014,,0.022365745,0.012863149,,,,-0.0056893434,0.057142913,,,0.0009175512,,,,0.0022222223,,0.049571246,-0.07967677,,,,0.02195886,,,0.011926204,,,,-0.019140683,,,,0.016735526,0.0035914136,,,,-0.02001368,-0.06318222,-0.027480932,,,,-0.015688049,,0.001967243,-0.012741094,0.049216684,0.006538619,,-0.0041710567,-0.05925081,,,,,,,-0.05258158,,,-0.016327169,,,,,-0.0028162566,-0.03839102,0.047273684,0.001947799,,-0.053713888,,-0.0034194593
20130130,0.0052107014,-0.00048118096,-0.022579348,,0.02283726,0.013079365,,,,-0.0019626354,0.053466443,,,0.005494598,,,,0.0022222223,,0.045785755,-0.075830616,,,,0.028672773,,,0.009808682,,,,-0.020499995,,,,0.036940504,0.0059602796,,,,-0.015991963,-0.05542566,-0.023884986,,,,-0.015688049,,0.012529759,-0.0026145123,0.05437951,0.006538619,,-0.0002706111,-0.054260407,,,,,,,-0.04470165,,,-0.014710913,,,,,0.0009039814,-0.033786263,0.044770554,0.001947799,,-0.04702878,,0.0070500835
20130131,0.00090389216,0.004645478,-0.023234656,,0.021491222,0.005159845,,,,-0.0027870378,0.050025795,,,0.0071727317,,,,0.0022222223,,0.050221752,-0.075830616,,,,0.028969197,,,0.018827248,,,,-0.019142529,,,,0.033531412,-0.0041441326,,,,-0.020574551,-0.04983578,-0.023236476,,,,-0.015688049,,0.012772124,-0.002972294,0.052412555,0.006538619,,-0.00045487497,-0.05159018,,,,,,,-0.03822017,,,-0.018164748,,,,,-0.0020567882,-0.0345473,0.037814032,0.001947799,,-0.044983793,,0.014221895
20130201,0.0050310073,0.0040357215,-0.025203805,,0.022880936,0.005159845,,,,-0.003199239,0.04165141,,,0.010198959,,,,0.0022222223,,0.055899985,-0.0794538,,,,0.047965914,,,0.018302314,,,,-0.012819133,,,,0.039531413,0.0006340245,,,,-0.023572752,-0.043384165,-0.022913896,,,,-0.008368,,0.024177123,-0.00082713854,0.048855245,0.006538619,,-0.0019292575,-0.042823263,,,,,,,-0.03307406,,,-0.012155966,,,,,-0.0027997303,-0.034166347,0.037814032,0.001947799,,-0.04520968,,0.012045278
20130204,0.0017367925,0.0053997715,-0.024546344,,0.025740778,0.00043171254,,,,-0.00361161,0.042890567,,,0.009032682,,,,0.0022222223,,0.076537885,-0.069737665,,,,0.047384273,,,0.024064494,,,,0.0019195902,,,,0.03160165,0.0067357193,,,,-0.02217219,-0.047163237,-0.027080562,,,,-0.008368,,0.034227375,0.00060143287,0.064721964,0.006538619,,0.0006537682,-0.0465435,,,,,,,-0.03617908,,,0.0034546866,,,,,0.0009149799,-0.03340386,0.037814032,0.001947799,,-0.041825965,,0.01266409
20130205,-0.0013572669,0.009039444,-0.02618033,,0.028586358,0.00043171254,,,,-0.0076471227,0.045873415,,,0.009702586,,,,0.0022222223,,0.08083764,-0.07807732,,,,0.06038736,,,0.023019562,,,,0.0067868466,,,,0.030179983,0.0026748055,,,,-0.027566796,-0.049115814,-0.028373389,,,,-0.036243934,,0.01970702,0.0020300043,0.075668015,0.006538619,,-0.0026605385,-0.03579892,,,,,,,-0.04039849,,,0.0027725582,,,,,-0.002047983,-0.03302247,0.037316147,0.001947799,,-0.046564233,,0.0055212327
20130206,-0.0013572669,0.005715679,-0.02977863,,0.028380997,0.00043171254,,,,-0.0068364213,0.037944775,,,0.009535502,,,,0.0022222223,,0.07473636,-0.07807732,,,,0.06276235,,,0.01936421,,,,0.0045861425,,,,0.031881627,0.007417353,,,,-0.028972983,-0.051910672,-0.034825,,,,-0.036243934,,0.009827503,-0.0011796961,0.06759109,0.006538619,,-0.006165427,-0.04527495,,,,,,,-0.035970446,,,0.004137746,,,,,-0.010943461,-0.03645104,0.037316147,0.001947799,,-0.04950674,,-8.624367e-05
20130207,-0.0038427683,0.0043543116,-0.03010736,,0.027942264,0.00043171254,,,,-0.008052473,0.026444774,,,0.009535502,,,,0.0022222223,,0.069831386,-0.07807732,,,,0.0625466,,,0.0077250246,,,,0.015066491,,,,0.028483158,0.0060687354,,,,-0.026551187,-0.055830047,-0.03839643,,,,-0.036243934,,0.012258227,-0.004766497,0.0640973,0.006538619,,-0.007645812,-0.05370192,,,,,,,-0.045568082,,,0.012077855,,,,,-0.01543112,-0.03759652,0.037316147,0.001947799,,-0.050874107,,-0.006047963
20130208,-0.0032210066,0.0077233776,-0.028134974,,0.031797692,0.010921223,,,,-0.007239465,0.023408337,,,0.011886467,,,,0.0022222223,,0.07847337,-0.06021671,,,,0.056548733,,,0.0032958903,,,,0.017662771,,,,0.03585486,0.0050538504,,,,-0.02756027,-0.05780132,-0.035790566,,,,-0.036243934,,0.012743075,-0.0022656035,0.06954054,0.006538619,,-0.007090153,-0.0569265,,,,,,,-0.04687162,,,0.01568227,,,,,-0.01693488,-0.03759652,0.037316147,0.001947799,,-0.056125246,,-0.0038376695
20130218,-0.0069710063,0.0047022295,-0.03599867,,0.03197967,-0.009738117,,,,-0.011321098,0.030014027,,,-0.0020093978,,,,0.0022222223,,0.06375846,-0.053046167,,,,0.042365316,,,-0.018540338,,,,-0.002683551,,,,0.04074783,0.010468402,,,,-0.029988928,-0.052386675,-0.032189913,,,,-0.03828475,,-0.012256925,-0.0022656035,0.08223505,0.006538619,,-0.0027991089,-0.069717646,,,,,,,-0.047246154,,,0.008945239,,,,,-0.016182434,-0.040664002,0.03681199,0.001947799,,-0.055430803,,-0.012024067
20130219,-0.0063433913,0.0059787575,-0.037982795,,0.03267773,-0.011498681,,,,-0.00845342,0.03959064,,,-0.0030291122,,,,0.0022222223,,0.06873979,-0.053237773,,,,0.026383912,,,-0.014983428,,,,-0.007995636,,,,0.045915,0.014845506,,,,-0.029786907,-0.04531254,-0.034148134,,,,-0.03828475,,-0.009862289,-0.0033358852,0.09539294,0.006538619,,-0.00039659548,-0.06856645,,,,,,,-0.042189974,,,0.0105354255,,,,,-0.0154299885,-0.039129082,0.03681199,0.001947799,,-0.04872715,,-0.009801845
20130220,-0.0038449527,0.0066236067,-0.04128749,,0.033499114,-0.012815625,,,,-0.010494237,0.033614546,,,-0.005410065,,,,0.0022222223,,0.0631808,-0.056488253,,,,0.025351902,,,-0.027641656,,,,-0.007109111,,,,0.047712483,0.010834811,,,,-0.03664313,-0.04867012,-0.03578212,,,,-0.03828475,,-0.013445661,-0.004049916,0.09069811,0.006538619,,-0.004619103,-0.08213679,,,,,,,-0.04516727,,,0.0039683967,,,,,-0.014679238,-0.035686083,0.03681199,0.001947799,,-0.048270006,,0.0022348983
