index,A,AG,AL,AP,AU,B,BB,BC,BU,C,CF,CJ,CS,CU,CY,EB,EG,ER,FB,FG,FU,HC,I,IC,IF,IH,IM,J,JD,JM,JR,L,LH,LR,LU,M,MA,ME,NI,NR,OI,P,PB,PF,PG,PK,PM,PP,RB,RI,RM,RO,RR,RS,RU,SA,SC,SF,SM,SN,SP,SR,SS,T,TA,TC,TF,TS,UR,V,WH,WR,WS,WT,Y,ZC,ZN
20130104,0.0165975103734439,0.0071758890129166,-0.0169322709163346,,-0.0073568883841456,-0.0340707964601769,,,,-0.0149377593360995,0.0283163265306122,,,-0.0247585601404741,,,,,,,,,,,,,,,,,,0.0285714285714285,,,,0.1777215189873417,,,,,0.0476190476190476,-0.12448,-0.0321489001692047,,,,,,-0.0545776566757491,,,,,,-0.0755102040816326,,,,,,,0.015221238938053,,,0.0051669085631349,,,,,-0.0364058869093725,,,,,-0.0136416184971098,,0.0101910828025477
20130107,0.0184647302904564,-0.0487284659557013,-0.0209163346613545,,-0.0227794820088274,-0.0325221238938053,,,,-0.0103305785123966,0.0191326530612244,,,-0.0126097921558396,,,,,,,,,,,,,,,,,,0.0370044052863436,,,,0.1623076923076923,-0.0147217235188509,,,,0.0588571428571428,-0.11424,-0.025,,,,,,-0.0193910761154854,,,,,,-0.0347222222222222,,,,,,,-0.0069395017793594,,,0.0151927437641723,,,,,-0.0347222222222222,,,,,0.0070857142857142,,0.0177777777777777
20130108,0.016804979253112,-0.0183823529411764,-0.0126245847176079,,-0.0103275354387609,-0.031858407079646,,,,-0.0106995884773662,0.0191326530612244,,,-0.0133843212237093,,,,,,,,,,,,,,,,,,0.0524229074889867,,,,0.1561538461538461,-0.014336917562724,,,,0.0617142857142857,-0.09504,-0.0216216216216216,,,,,,-0.0182460732984291,,,,,,-0.0347826086956521,,,,,,,-0.0149466192170818,,,0.0320960089310633,,,,,-0.0284615384615384,,,,,0.0102857142857142,,0.0187898089171974
20130109,0.0172199170124481,-0.0316110397946084,-0.0136303191489361,,-0.0241767749968873,-0.0119565217391304,,,,-0.0057613168724279,0.0173469387755102,,,-0.0138152750021722,,,,,,,,,,,,,,,,,,0.0559471365638766,,,,0.161025641025641,-0.0057245080500894,,,,0.0582857142857142,-0.08864,-0.0236886632825719,,,,,,-0.0151989528795809,,,,,,-0.0331349206349206,,,,,,,0.0005309734513274,,,0.0425460636515912,,,,,-0.0307692307692307,,,,,0.0114942528735632,,0.0150159744408945
20130110,0.0145228215767634,-0.0237412364563416,-0.0146179401993355,,-0.0147411094073024,-0.008695652173913,,,,-0.0020491803278688,0.0170918367346938,,,-0.0211952744961779,,,,,,,,,,,,,,,,,,0.0541850220264317,,,,0.162051282051282,-0.0147217235188509,,,,0.0497142857142857,-0.0848387096774193,-0.0287648054145516,,,,,,-0.0207853403141359,,,,,,-0.0276470588235294,,,,,,,0.0001766784452296,,,0.0388779803646563,,,,,-0.0315384615384615,,,,,0.0158620689655172,,0.0079872204472843
20130111,0.0134854771784232,-0.0319030148349019,-0.0139627659574468,,-0.0239652508951335,-0.0147826086956521,,,,0.0008196721311475,0.0142857142857142,,,-0.0128249566724436,,,,,,,,,,,,,,,,,,0.0687224669603524,,,,0.1646153846153846,-0.0035906642728904,,,,0.0533333333333333,-0.0709677419354838,-0.0280879864636209,,,,,,-0.0019078947368419,,,,,,-0.008235294117647,,,,,,,0.0128975265017667,,,0.0522593320235756,,,,,-0.023094688221709,,,,,0.024367816091954,,0.0156050955414012
20130114,0.0029045643153526,-0.02160201829076,-0.0116201859229747,,-0.0140329105694066,-0.012391304347826,,,,0.0024590163934426,0.0112244897959183,,,-0.0098360655737704,,,,,,,,,,,,,,,,,,0.0616740088105726,,,,0.1382051282051282,-0.0082585278276481,,,,0.0478095238095238,-0.0891056910569105,-0.0209459459459459,,,,,,-0.0274814814814814,,,,,,0.0003868471953578,,,,,,,0.0039285714285714,,,0.0325106382978723,,,,,-0.0269438029253271,,,,,0.0138728323699421,,0.0187301587301587
20130115,0.004564315352697,-0.0323343848580441,-0.0059840425531914,,-0.0157017963128575,-0.015,,,,0.0024590163934426,0.0104591836734693,,,0.0001732801940738,,,,,,,,,,,,,,,,,,0.0452914798206278,,,,0.1364102564102564,-0.0050359712230215,,,,0.0483809523809523,-0.0936585365853658,-0.0257627118644067,,,,,,-0.0205529100529099,,,,,,-0.0071146245059288,,,,,,,0.0105357142857142,,,0.0540937323546019,,,,,-0.023130300693909,,,,,0.0006976744186046,,0.0303514376996805
20130116,0.0014522821576763,-0.0293245983465917,-0.0137123745819398,,-0.0192878338278931,-0.023076923076923,,,,-0.0020576131687242,0.0030612244897959,,,-0.0066018068102849,,,,,,,,,,,,,,,,,,0.0461883408071748,,,,0.1269230769230769,-0.0021582733812949,,,,0.0491428571428571,-0.0929032258064516,-0.0284745762711864,,,,,,-0.0095185185185184,,,,,,-0.0077075098814229,,,,,,,0.0092857142857142,,,0.047175702526256,,,,,-0.0208172706245181,,,,,0.0009248554913294,,0.0246006389776357
20130117,0.0060165975103734,-0.0201550387596899,-0.0116822429906542,,-0.0142141912238295,-0.0208791208791208,,,,-0.0004115226337448,0.0025510204081632,,,-0.0034758428919012,,,,,,,,,,,,,,,,,,0.0448430493273542,,,,0.133076923076923,-0.0209764918625678,,,,0.0502857142857142,-0.0825806451612903,-0.023728813559322,,,,,,-0.0125978835978835,,,,,,-0.0112648221343873,,,,,,,0.0157142857142857,,,0.0446337308347529,,,,,-0.0223938223938223,,,,,0.002543352601156,,0.0214743589743589
