index,A,AG,AL,AP,AU,B,BB,BC,BU,C,CF,CJ,CS,CU,CY,EB,EG,ER,FB,FG,FU,HC,I,IC,IF,IH,IM,J,JD,JM,JR,L,LH,LR,LU,M,MA,ME,NI,NR,OI,P,PB,PF,PG,PK,PM,PP,RB,RI,RM,RO,RR,RS,RU,SA,SC,SF,SM,SN,SP,SR,SS,T,TA,TC,TF,TS,UR,V,WH,WR,WS,WT,Y,ZC,ZN
20130104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130107,1.0061513,0.993204,1.0052124,,0.99804217,1.0002136,,,,1.0020477,1.0131718,,,0.99862754,,,,,,0.9930194,0.96761674,,,,0.996378,,,0.9896446,,,,1.0018313,,,,1.0266045,,,,,0.994555,1.0086107,0.9967139,,,,,,0.9841752,1.0110768,1.0402496,,,1.0225503,0.98581874,,,,,,,0.99832654,,,1.0071785,,,,,1.0007457,1.0022322,1.0328655,,,1.0059634,,1.0015812
20130108,0.99929535,0.9909297,1.0001563,,1.0006055,0.9995713,,,,1.0020431,1.005288,,,0.99879897,,,,,,1.0055822,0.9836035,,,,0.99629873,,,1.0000592,,,,0.9897743,,,,1.0132957,1.0056813,,,,1.0026914,0.9937199,0.9931149,,,,,,0.99034494,1.0110768,1.0191003,,,1.0051554,0.9920473,,,,,,,0.99959576,,,1.0015211,,,,,0.9973978,1.0027837,1.0328655,,,0.99885577,,0.9967643
20130109,0.9993896,0.9922859,0.99955815,,0.9992076,1.0009334,,,,0.9991938,1.0036117,,,0.9988566,,,,,,1.0071431,0.9836035,,,,0.9966635,,,0.996043,,,,0.9910187,,,,1.0059346,0.9980828,,,,1.0013882,0.9923211,0.99640405,,,,,,0.99273163,1.0110768,1.0103263,,,1.0039884,0.99083537,,,,,,,0.998142,,,0.99732316,,,,,0.9990131,1.0003744,1.0328655,,,0.99677485,,0.9980592
20130110,0.99991107,0.9964859,0.9997504,,1.0016177,1.0029196,,,,0.9990888,1.0027736,,,1.0013738,,,,,,1.0021513,0.98959196,,,,0.99793124,,,0.9956572,,,,0.9916401,,,,1.0036881,0.9995489,,,,1.0027055,0.9889233,0.9987089,,,,1.0080451,,0.99642813,1.0110768,1.0071359,,,1.0014825,0.99140996,,,,,,,0.99623513,,,0.99764264,,,,,0.9987013,0.9991652,1.0218207,,,0.9957834,,1.0004919
20130111,1.0002236,0.9945449,0.9988859,,0.9993235,1.0027642,,,,0.9988617,1.0022703,,,0.99946934,,,,,,0.99870926,0.98777103,,,,0.99460554,,,0.9901535,,,,0.98823553,,,,1.0023384,0.9953519,,,,1.0018828,0.98822963,0.9981797,,,,1.0080451,,0.992222,1.0068051,1.0090309,,,0.9996866,0.986462,,,,,,,0.9939559,,,0.9936635,,,,,0.9965814,0.998661,1.0229523,,,0.99369943,,0.9980885
20130114,0.9999379,0.99832237,0.9984718,,1.0012598,1.0024822,,,,0.9983692,1.0018055,,,1.0007036,,,,,,1.0064632,0.9842778,,,,1.0015681,,,0.99735934,,,,0.9898802,,,,1.0026661,0.9967811,,,,0.9996779,0.9886495,0.9995875,,,,1.0080451,,0.99644053,1.005384,1.0072554,,,0.9998291,0.98865265,,,,,,,0.99427855,,,0.9960594,,,,,0.9972758,0.99782735,1.020172,,,0.9939289,,0.99938184
20130115,0.9982951,0.9966903,0.9985474,,1.0010504,1.0016994,,,,0.9983677,1.0016581,,,1.0000566,,,,,,1.0017121,0.9842778,,,,1.0017524,,,0.99648345,,,,0.9912588,,,,1.0004767,0.9970788,,,,0.9992392,0.9885828,0.9992682,,,,1.0066673,,0.9959149,1.0033116,1.0064969,,,0.9980601,0.9885017,,,,,,,0.99450517,,,0.9944388,,,,,0.99691534,0.9972845,1.0115635,,,0.9934029,,0.9985301
20130116,0.99842995,0.9949245,0.99860513,,0.99997294,1.0018091,,,,0.9988288,1.001803,,,0.9997469,,,,,,1.0014145,0.9884419,,,,1.0001671,,,0.99588215,,,,0.99258673,,,,1.0011921,0.9966801,,,,0.99819076,0.99004525,0.9984568,,,,1.0035002,,0.99582356,1.0019237,1.0065608,,,0.99862486,0.9900126,,,,,,,0.9958938,,,0.9953129,,,,,0.9972065,0.9972027,1.0117102,,,0.9933034,,0.99863064
20130117,0.9969564,0.9947333,0.9989804,,1.0002776,1.0015602,,,,0.99877644,1.0013189,,,0.9995829,,,,,,1.001257,0.98931134,,,,0.9998132,,,0.9976373,,,,0.9928384,,,,0.9989917,0.9982113,,,,0.99750626,0.98932636,0.9987011,,,,1.002221,,0.99685353,1.0022714,1.0038329,,,0.9974991,0.99094814,,,,,,,0.9957087,,,0.9956223,,,,,0.997182,0.9973468,1.0117102,,,0.9926454,,0.9990745
20130118,0.9974477,0.9949396,0.99885195,,0.99989194,1.0024456,,,,0.9991046,1.0010339,,,0.99924374,,,,,,0.9986458,0.9895518,,,,1.0008534,,,0.9982384,,,,0.99355084,,,,0.9978318,0.9988721,,,,0.9973361,0.99066114,0.9981731,,,,1.0038987,,0.9978715,1.0031389,1.0028304,,,0.9978043,0.991635,,,,,,,0.9960833,,,0.99652547,,,,,0.9979144,0.9974248,1.0117102,,,0.99340314,,0.998807
20130121,0.9978874,0.99474764,0.9981233,,1.0001506,1.0026953,,,,0.9989991,1.000222,,,0.9990166,,,,,,0.9991948,0.9880221,,,,1.0004492,,,0.99786454,,,,0.9939672,,,,0.9985144,0.9972319,,,,0.9977054,0.99186134,0.997093,,,,1.0007765,,0.9977217,1.0032434,1.002432,,,0.99760354,0.9921311,,,,,,,0.9953534,,,0.99628884,,,,,0.9979679,0.99741936,1.0117102,,,0.99416995,,0.99841523
