index,A,AG,AL,AP,AU,B,BB,BC,BU,C,CF,CJ,CS,CU,CY,EB,EG,ER,FB,FG,FU,HC,I,IC,IF,IH,IM,J,JD,JM,JR,L,LH,LR,LU,M,MA,ME,NI,NR,OI,P,PB,PF,PG,PK,PM,PP,RB,RI,RM,RO,RR,RS,RU,SA,SC,SF,SM,SN,SP,SR,SS,T,TA,TC,TF,TS,UR,V,WH,WR,WS,WT,Y,ZC,ZN
20130104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130107,4682.0,6193.0,15420.0,0.0,335.3800048828125,4660.0,0.0,0.0,0.0,2432.0,18910.0,0.0,0.0,58610.0,0.0,0.0,0.0,2715.0,0.0,1367.0,5041.0,0.0,0.0,0.0,2503.199951171875,0.0,0.0,1805.0,0.0,0.0,0.0,10830.0,0.0,0.0,0.0,3285.0,0.0,0.0,0.0,0.0,9780.0,6898.0,15315.0,0.0,0.0,0.0,0.0,0.0,3966.0,2775.0,2316.0,9858.0,0.0,5256.0,26700.0,0.0,0.0,0.0,0.0,0.0,0.0,5538.0,0.0,0.0,8520.0,0.0,0.0,0.0,0.0,6630.0,2680.0,4049.0,2584.0,0.0,8642.0,0.0,15620.0
20130108,4683.66,6197.8,15416.609271240235,0.0,335.4628045654297,4679.0,0.0,0.0,0.0,2432.34,18916.8,0.0,0.0,58598.4,0.0,0.0,0.0,2660.7,0.0,1369.02,5043.18,0.0,0.0,0.0,2504.2239501953127,0.0,0.0,1854.0,0.0,0.0,0.0,11180.0,0.0,0.0,0.0,3206.0,56.94,0.0,0.0,0.0,9787.6,7016.0,15312.0,0.0,0.0,0.0,2478.0,0.0,3967.62,2774.4750305771827,2318.82,9660.84,0.0,5261.48,26685.5,0.0,0.0,0.0,0.0,0.0,0.0,5540.88,0.0,0.0,8524.32,0.0,0.0,0.0,0.0,6632.5,2680.28,4049.0,2532.32,0.0,8756.0,0.0,15614.722485876084
20130109,4685.2868,6202.504,15409.559174326414,0.0,335.54394825439454,4679.0,0.0,0.0,0.0,2433.4064000000003,18931.928,0.0,0.0,58587.032,0.0,0.0,0.0,2607.486,0.0,1373.0592,5150.0,0.0,0.0,0.0,2505.2274692382816,0.0,0.0,1854.0,0.0,0.0,0.0,11180.0,0.0,0.0,0.0,3206.0,169.9424,0.0,0.0,0.0,9795.048,7016.0,15304.32,0.0,0.0,0.0,0.0,0.0,3968.0,2758.8758438825607,2326.0672,9467.6232,0.0,5266.850399999999,26650.88,0.0,0.0,0.0,0.0,0.0,0.0,5547.8448,0.0,0.0,8528.5536,0.0,0.0,0.0,0.0,6634.95,2681.4688,4049.0,2481.6736,0.0,8756.0,0.0,15602.191925607682
20130110,4686.881064,6211.9238399999995,15402.791081289146,0.0,335.7041898359375,4678.26,0.0,0.0,0.0,2435.302016,18958.21232,0.0,0.0,58030.0,0.0,0.0,0.0,2555.33628,0.0,1379.2356479999999,5133.0,0.0,0.0,0.0,2506.210917900391,0.0,0.0,1852.82,0.0,0.0,0.0,11159.2,0.0,0.0,0.0,3210.76,278.424704,0.0,0.0,0.0,9802.34704,7007.36,15292.0608,0.0,0.0,0.0,0.0,0.0,3968.0,0.0,2337.343168,9278.270736,0.0,5272.113391999999,26617.644800000002,0.0,0.0,0.0,0.0,0.0,0.0,5554.531008,0.0,0.0,8532.702528,0.0,0.0,0.0,0.0,6637.351,2710.0,0.0,2432.040128,0.0,8749.36,0.0,15590.162587750016
20130111,4688.44344272,6220.9668864,15396.293711973369,0.0,335.8580217542187,4676.2096,0.0,0.0,0.0,2437.0838950400002,18982.9195808,0.0,0.0,58045.8,0.0,0.0,0.0,2504.2295544,0.0,1387.61679616,0.0,0.0,0.0,0.0,2562.199951171875,0.0,0.0,1851.6635999999999,0.0,0.0,0.0,11139.232,0.0,0.0,0.0,3215.3296,382.56771584,0.0,0.0,0.0,9809.5000992,6990.238399999999,15280.537151999999,0.0,0.0,0.0,2514.0,0.0,4047.0,0.0,2347.94257792,9092.70532128,0.0,5277.271124159999,26585.739008,0.0,0.0,0.0,0.0,0.0,0.0,5560.94976768,0.0,0.0,8736.0,0.0,0.0,0.0,0.0,6639.703979999999,2709.1,0.0,2383.39932544,0.0,8737.7584,0.0,15578.614423406656
20130114,4692.6257050112,6238.608873216,15390.056237430223,0.0,336.22174125462965,4674.241216,0.0,0.0,0.0,2465.0,19006.144405952,0.0,0.0,58083.168000000005,0.0,0.0,0.0,2454.144963312,0.0,1395.3274524672,102.5,0.0,0.0,0.0,2481.800048828125,0.0,0.0,1756.0,0.0,0.0,0.0,11105.07808,0.0,0.0,0.0,3219.716416,482.5450072064,0.0,0.0,0.0,9816.510097216,6961.739328,15269.704922879999,0.0,0.0,0.0,0.0,0.0,4044.42,56.39243468046188,2362.1071716864,8910.8512148544,0.0,5282.325701676799,26565.0,0.0,0.0,0.0,0.0,0.0,0.0,5715.0,0.0,0.0,8730.08,0.0,0.0,0.0,0.0,6755.0,2708.218,80.5,2335.7313389312003,0.0,8717.297728000001,0.0,15567.528185637031
20130115,4699.788162710528,6255.19234082304,15380.474260038942,0.0,336.56363758501595,4672.35156736,0.0,0.0,0.0,2464.28,19040.45285347584,0.0,0.0,58980.0,0.0,0.0,0.0,2405.06206404576,0.0,1405.99470722048,5148.0,0.0,0.0,0.0,2481.800048828125,0.0,0.0,1756.0,0.0,0.0,0.0,11061.071833599999,0.0,0.0,0.0,3228.4334310400004,578.523206918144,0.0,0.0,0.0,9823.37989527168,6935.52018176,15250.128529049598,0.0,0.0,0.0,0.0,0.0,4038.3632000000002,111.65702066731453,2380.69645451776,8732.634190557312,0.0,5287.279187643263,26565.0,0.0,0.0,0.0,0.0,0.0,0.0,5711.88,0.0,0.0,8717.8368,0.0,0.0,0.0,0.0,6752.2,2706.16928,159.39,2289.0167121525765,0.0,8698.473909760001,0.0,15547.687700028975
20130116,4710.925109693686,6282.136953557197,15360.464661053213,0.0,336.88502013557905,4670.537504665601,0.0,0.0,0.0,2463.5744000000004,19087.907568128256,0.0,0.0,58954.0,0.0,0.0,0.0,2356.960822764845,0.0,1420.5153423540223,5148.0,0.0,0.0,0.0,2486.87205078125,0.0,0.0,1756.0,0.0,0.0,0.0,11020.586086911999,0.0,0.0,0.0,3241.8387565568005,670.6622786414182,0.0,0.0,0.0,9830.112297366248,6911.3985672192,15220.283298293629,0.0,0.0,0.0,49.88,0.0,4032.5486720000004,165.81631493443012,2409.172879975629,8557.981506746166,0.0,5297.828020137533,26454.5,0.0,0.0,0.0,0.0,0.0,0.0,5703.5648,0.0,0.0,8696.246592,0.0,0.0,0.0,0.0,6749.456,2704.2025088,236.7022,2243.236377909525,0.0,8681.155996979202,0.0,15509.701162553727
20130117,4721.171100918191,6317.123258201477,15342.05582998634,0.0,337.422219013014,4670.0,0.0,0.0,0.0,2462.8829120000005,19143.958659952867,0.0,0.0,58928.52,0.0,0.0,0.0,2309.8216063095483,0.0,1433.2935012715398,5119.0,0.0,0.0,0.0,2491.74117265625,0.0,0.0,1757.98,0.0,0.0,0.0,10983.339199959039,0.0,0.0,0.0,3258.6548809011206,759.1157874957614,0.0,0.0,0.0,9836.710051418922,6889.206681841664,15193.422590613256,0.0,0.0,0.0,98.7624,0.0,4026.9667251200003,218.8924233162034,2434.2321343785534,8386.821876611242,0.0,5307.954899332031,26307.56,0.0,0.0,0.0,0.0,0.0,0.0,5695.582208,0.0,0.0,8667.42686464,0.0,0.0,0.0,0.0,6743.27776,2701.190358272,4025.0,2198.371650351334,0.0,8482.0,0.0,15474.753548076498
20130118,4730.597412844736,6348.61093238133,15319.88565084419,0.0,337.91644198025415,4668.28,0.0,0.0,0.0,2461.1675955200003,19206.404447559464,0.0,0.0,58874.1792,0.0,0.0,0.0,2263.6251741833576,0.0,1444.538281118955,0.0,0.0,0.0,0.0,2496.41552965625,0.0,0.0,1759.9204,0.0,0.0,0.0,10949.072063962316,0.0,0.0,0.0,3279.576295192986,844.0311559959309,0.0,0.0,0.0,9843.175850390544,6868.790147294331,15155.507329032325,0.0,0.0,0.0,146.667152,0.0,4021.6080561152003,270.9070095303412,2456.284278253127,8219.085439079017,0.0,5317.67670335875,26178.252800000002,0.0,0.0,0.0,0.0,0.0,0.0,5687.91891968,0.0,0.0,8640.9127154688,0.0,0.0,0.0,0.0,6737.3466496,2698.35893677568,3974.0,2154.4042173443077,0.0,8486.16,0.0,15442.601742757448
20130121,4739.269619817157,6386.57762049557,15299.932489616254,0.0,338.57379680566623,4665.4432,0.0,0.0,0.0,2459.5208916992,19271.77973594995,0.0,0.0,58822.012032,0.0,0.0,0.0,2218.3526706996904,0.0,1454.4336873846803,102.68,0.0,0.0,0.0,2503.517010678617,0.0,0.0,1764.123584,0.0,0.0,0.0,10917.546298845331,0.0,0.0,0.0,3297.9871397698275,969.4292866361751,0.0,0.0,0.0,9849.512333382732,6850.006935510784,15122.141898841106,0.0,0.0,0.0,193.61380895999997,0.0,4016.4637338705925,373.46305741145665,2475.6901648627518,8054.703730297437,0.0,5327.0096352244,26064.462464,0.0,0.0,0.0,0.0,0.0,0.0,5680.5621628928,0.0,0.0,8616.519698231295,0.0,0.0,0.0,0.0,6731.652783616,2695.697400569139,3894.52,2111.3161329974214,0.0,8490.2368,0.0,15413.02208186392
20130122,4751.242657835442,6430.1767536261905,15281.974644511112,0.0,339.16541614853713,4662.776608,0.0,0.0,0.0,2457.940056031232,19326.694978197957,0.0,0.0,57570.0,0.0,0.0,0.0,2173.9856172856967,0.0,1463.1416448985187,307.1728,0.0,0.0,0.0,2510.192402839643,0.0,0.0,1772.03616896,0.0,0.0,0.0,10888.542594937704,0.0,0.0,0.0,3314.1886829974483,1130.994943705281,0.0,0.0,0.0,9855.722086715077,6832.726380669922,14877.462077438831,0.0,0.0,0.0,239.62153278079998,0.0,4012.0,471.9168633773275,2492.7673450792217,7893.609655691488,0.0,5335.969249815424,25230.0,0.0,0.0,0.0,0.0,0.0,0.0,5666.728433119232,0.0,0.0,8594.078122372792,0.0,0.0,0.0,0.0,6726.18667227136,2692.201608523608,0.0,2069.089810337473,0.0,8499.907328000001,0.0,15072.855981588364
20130123,4762.0183920518975,6474.468473046,15265.812583916484,0.0,339.9375669431345,4631.0,0.0,0.0,0.0,2456.4224537899827,19372.823781686282,0.0,0.0,57594.2,0.0,0.0,0.0,2130.505904939983,0.0,1470.8046475106964,503.485888,0.0,0.0,0.0,2516.467271471007,0.0,0.0,1779.4739988223998,0.0,0.0,0.0,10861.859187342689,0.0,0.0,0.0,3328.4460410377546,1279.6353482088584,0.0,0.0,0.0,9861.807644980776,6634.0,14882.70654361844,0.0,0.0,0.0,284.70910212518396,0.0,3893.0,566.4325171045635,2507.795263669715,7735.737462577658,0.0,5344.570479822807,25249.3,0.0,0.0,0.0,0.0,0.0,0.0,5646.510158469694,0.0,0.0,8573.431872582969,0.0,0.0,0.0,0.0,6720.939205380506,2687.181447671247,0.0,2027.7080141307235,0.0,8515.117062633546,0.0,15079.515271735192
20130124,4771.716552846708,6517.76414789772,15251.26672938132,0.0,340.61705964238024,0.0,0.0,0.0,0.0,2454.965555638383,19440.0,0.0,0.0,57642.032,0.0,0.0,0.0,2087.895786841183,0.0,1527.0,691.94645248,0.0,0.0,0.0,2522.365647984489,0.0,0.0,1786.465558893056,0.0,0.0,0.0,10837.310452355274,0.0,0.0,0.0,3344.063595292469,1416.3845203521498,0.0,0.0,0.0,9867.77149208116,6638.32,14887.846120474458,0.0,0.0,0.0,328.8949200826803,0.0,3896.24,657.1675446827101,2618.0,7581.022713326105,0.0,5551.0,25288.528,0.0,0.0,0.0,0.0,0.0,0.0,5621.283284864203,0.0,0.0,8554.437322776332,0.0,0.0,0.0,0.0,6595.0,2681.2796739506975,80.88,1987.153853848109,0.0,8529.414213189079,0.0,15094.952897789002
20130125,4780.444897562037,6715.0,15234.95719243419,0.0,345.6000061035156,4619.0,0.0,0.0,0.0,2452.56762230008,19505.7,0.0,0.0,57687.95072,0.0,0.0,0.0,2046.1378711043594,0.0,1525.62,872.8685943808,0.0,0.0,0.0,2533.387927646327,0.0,0.0,1793.0376253594725,0.0,0.0,0.0,10814.725616166852,0.0,0.0,0.0,3353.0,1542.193758723978,0.0,0.0,0.0,9868.0,6642.553599999999,14892.882905793354,0.0,0.0,0.0,372.1970216810267,0.0,3903.0703999999996,744.2731711577308,2615.36,7429.402259059583,0.0,5546.34,25326.186879999997,0.0,0.0,0.0,0.0,0.0,0.0,5598.579098619261,0.0,0.0,8336.0,0.0,0.0,0.0,0.0,6597.8,2671.7205195976,239.60479999999998,1947.4107767711469,0.0,8542.59621810913,0.0,15109.77301880066
