index,A,AG,AL,AP,AU,B,BB,BC,BU,C,CF,CJ,CS,CU,CY,EB,EG,ER,FB,FG,FU,HC,I,IC,IF,IH,IM,J,JD,JM,JR,L,LH,LR,LU,M,MA,ME,NI,NR,OI,P,PB,PF,PG,PK,PM,PP,RB,RI,RM,RO,RR,RS,RU,SA,SC,SF,SM,SN,SP,SR,SS,T,TA,TC,TF,TS,UR,V,WH,WR,WS,WT,Y,ZC,ZN
20130104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130110,2.6,43.5,-10.92845256586559,-0.0,0.4459991455078125,-8.0,-0.0,-0.0,-0.0,-0.3,47.5,-0.0,-0.0,96.0,-0.0,-0.0,-0.0,-541.2,-0.0,10.7,13.4,-0.0,-0.0,-0.0,0.1400146484375,-0.0,-0.0,-6.3,-0.0,-0.0,-0.0,-50.5,-0.0,-0.0,-0.0,4.5,563.7,-0.0,-0.0,-0.0,-3.8,-76.4,-14.5,-0.0,-0.0,-0.0,500.0,-0.0,5.4,-268.8005320906639,20.7,-1970.4,-0.0,20.2,-33.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.8,-0.0,-0.0,-11.6,-0.0,-0.0,-0.0,-0.0,2.5,-2.7,6.2,-514.4,-0.0,-50.0,-0.0,-27.33286416530609
20130111,5.9,20.8,0.0001681883865967393,-0.0,0.7850006103515625,-2.2,-0.0,-0.0,-0.0,-2.5,23.0,-0.0,-0.0,92.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6,-9.2,-0.0,-0.0,-0.0,-6.2599609375,-0.0,-0.0,-13.0,-0.0,-0.0,-0.0,-74.0,-0.0,-0.0,-0.0,-4.1,-6.6,-0.0,-0.0,-0.0,24.2,-76.6,12.0,-0.0,-0.0,-0.0,-247.0,-0.0,-14.8,287.7330329656601,9.0,-0.0,-0.0,1.8,-70.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-18.9,-0.0,-0.0,-59.2,-0.0,-0.0,-0.0,-0.0,-10.0,-7.0,-21.9,-0.0,-0.0,-49.8,-0.0,8.94531512260437
20130114,15.2,25.6,-0.5000117076234892,-0.0,0.971002197265625,-0.1,-0.0,-0.0,-0.0,-5.0,37.0,-0.0,-0.0,54.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.3,-14.9,-0.0,-0.0,-0.0,8.400048828125,-0.0,-0.0,-6.4,-0.0,-0.0,-0.0,-35.5,-0.0,-0.0,-0.0,12.6,-6.0,-0.0,-0.0,-0.0,34.4,-45.6,4.5,-0.0,-0.0,-0.0,243.4,-0.0,-8.5,837.584581887722,15.3,-0.0,-0.0,9.6,-100.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-31.2,-0.0,-0.0,-42.0,-0.0,-0.0,-0.0,-0.0,-8.5,-9.9,-35.0,-0.0,-0.0,-37.2,-0.0,13.914934635162354
20130115,17.8,28.6,-26.500620504098478,-0.0,0.4829986572265625,4.5,-0.0,-0.0,-0.0,-3.1,38.5,-0.0,-0.0,-154.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.1,-4.7,-0.0,-0.0,-0.0,19.0800048828125,-0.0,-0.0,0.7,-0.0,-0.0,-0.0,-22.5,-0.0,-0.0,-0.0,28.5,-5.2,-0.0,-0.0,-0.0,22.8,-18.4,-39.70666801929474,-0.0,-0.0,-0.0,-10.2,-0.0,-5.8,554.6099769830704,24.7,-0.0,-0.0,0.2,-147.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-29.3,-0.0,-0.0,-43.6,-0.0,-0.0,-0.0,-0.0,-16.5,-5.2,-22.7,-0.0,-0.0,-4.4,-0.0,-54.66581463813782
20130116,16.9,42.4,-35.00081953371176,-0.0,0.9149993896484375,3.1,-0.0,-0.0,-0.0,-2.4,62.5,-0.0,-0.0,-242.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.2,7.2,-0.0,-0.0,-0.0,16.219970703125,-0.0,-0.0,0.1,-0.0,-0.0,-0.0,-12.5,-0.0,-0.0,-0.0,38.4,-8.1,-0.0,-0.0,-0.0,6.4,18.6,-59.64382666349411,-0.0,-0.0,-0.0,243.1,-0.0,-12.0,-4.758428061008454,30.1,-0.0,-0.0,-0.6,-165.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-26.8,-0.0,-0.0,-41.4,-0.0,-0.0,-0.0,-0.0,-18.0,-3.5,-6.1,-0.0,-0.0,26.6,-0.0,-79.51391220092773
20130117,7.9,34.2,-27.000632211726625,-0.0,0.5349945068359375,-4.8,-0.0,-0.0,-0.0,-1.3,62.0,-0.0,-0.0,-198.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.2,9.5,-0.0,-0.0,-0.0,11.386226623976835,-0.0,-0.0,7.1,-0.0,-0.0,-0.0,14.5,-0.0,-0.0,-0.0,29.0,3.4,-0.0,-0.0,-0.0,5.0,22.2,-59.53904587030411,-0.0,-0.0,-0.0,494.8,-0.0,-2.8,-3.8472397089004517,16.9,-0.0,-0.0,-5.1,-59.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-18.0,-0.0,-0.0,-19.4,-0.0,-0.0,-0.0,-0.0,-10.0,-2.3,13.4,-0.0,-0.0,39.2,-0.0,-56.65366244316101
