index,A,AG,AL,AP,AU,B,BB,BC,BU,C,CF,CJ,CS,CU,CY,EB,EG,ER,FB,FG,FU,HC,I,IC,IF,IH,IM,J,JD,JM,JR,L,LH,LR,LU,M,MA,ME,NI,NR,OI,P,PB,PF,PG,PK,PM,PP,RB,RI,RM,RO,RR,RS,RU,SA,SC,SF,SM,SN,SP,SR,SS,T,TA,TC,TF,TS,UR,V,WH,WR,WS,WT,Y,ZC,ZN
20130104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20130107,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0
20130108,1.0,1.0,1.0,0.0,0.4666748046875,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.8405797101449275,0.6666666666666666,0.0,0.0,0.0,-1.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.859375,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.6086956521739131,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0
20130109,0.9342105263157895,0.9267015706806283,0.6239991141112784,0.0,0.735977519715572,-1.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.0,0.0,-0.8775510204081632,0.0,0.0,0.0,0.0,0.0,0.8777777777777778,0.6666666666666666,0.0,0.0,0.0,-1.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,-0.44,0.0,0.0,0.0,0.9032258064516129,1.0,0.0,0.0,0.0,1.0,0.03225806451612903,-1.0,0.0,0.0,0.0,0.0,0.0,-0.7721518987341772,0.0,1.0,0.0,0.0,1.0,-0.8543046357615894,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3055555555555556,0.0,0.0,0.0,0.0,0.6470588235294118,1.0,0.0,0.0,0.0,-0.027777777777777776,0.0,-1.0
20130110,0.9425287356321839,0.8219895287958116,0.749555557237445,0.0,0.6600662725230896,-1.0,0.0,0.0,0.0,0.7741935483870968,0.9223300970873787,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.6666666666666666,0.0,0.0,0.0,-1.0,0.0,0.0,-0.02702702702702703,0.0,0.0,0.0,-0.6410256410256411,0.0,0.0,0.0,0.7204301075268817,0.8571428571428571,0.0,0.0,0.0,1.0,-0.6477272727272727,-0.5428571428571428,0.0,0.0,0.0,0.0,0.0,-0.8021978021978022,0.0,0.9372197309417041,0.0,0.0,1.0,-0.8791208791208791,0.0,0.0,0.0,0.0,0.0,0.0,0.8027210884353742,0.0,0.0,-0.4444444444444444,0.0,0.0,0.0,0.0,0.75,0.2,0.0,0.0,0.0,-0.453125,0.0,-0.4
20130111,0.9618320610687023,0.8798586572438163,0.8498401143015448,0.0,0.8577347833417636,-0.2903225806451613,0.0,0.0,0.0,0.5806451612903226,0.9279279279279279,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.5909090909090909,0.7313432835820896,0.0,0.0,0.0,-0.8507095706706933,0.0,0.0,-0.6129032258064516,0.0,0.0,0.0,-0.48717948717948717,0.0,0.0,0.0,0.4946236559139785,0.9411764705882353,0.0,0.0,0.0,1.0,-0.7737226277372263,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,-0.4945054945054945,-1.0,0.9282511210762332,0.0,0.0,1.0,-0.6703296703296703,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.0,0.0,-0.25555555555555554,0.0,0.0,0.0,0.0,0.7692307692307693,-0.1891891891891892,0.0,0.0,0.0,-0.7008547008547008,0.0,0.3103448275862069
20130114,0.9698795180722891,0.8445229681978799,0.4494137524389917,0.0,0.8577347833417636,0.06060606060606061,0.0,0.0,0.0,0.1935483870967742,0.937007874015748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5909090909090909,0.7707006369426752,0.0,0.0,0.0,-0.8627437422209929,0.0,0.0,-0.6470588235294118,0.0,0.0,0.0,-0.6153846153846154,0.0,0.0,0.0,0.6987179487179487,0.6470588235294118,0.0,0.0,0.0,1.0,-0.8012820512820513,-0.26,0.0,0.0,0.0,0.0,0.0,-0.640625,-1.0,0.9438596491228071,0.0,0.0,0.8981042654028436,-0.7345132743362832,0.0,0.0,0.0,0.0,0.0,0.0,-0.03289473684210526,0.0,0.0,-0.34951456310679613,0.0,0.0,0.0,0.0,0.46153846153846156,-0.4827586206896552,0.0,0.0,0.0,-0.72,0.0,0.034482758620689655
20130115,0.9764150943396226,0.8949880668257757,-0.13136066931598053,0.0,0.8840092102550003,0.27906976744186046,0.0,0.0,0.0,-0.03125,0.948051948051948,0.0,0.0,-0.46956521739130436,0.0,0.0,0.0,0.0,0.0,0.765625,0.7707006369426752,0.0,0.0,0.0,0.1104686923360807,0.0,0.0,-0.058823529411764705,0.0,0.0,0.0,-0.15384615384615385,0.0,0.0,0.0,0.8041666666666667,0.75,0.0,0.0,0.0,0.950381679389313,-0.6346153846153846,-0.4844605417585887,0.0,0.0,0.0,0.0,0.0,-0.0546875,-1.0,0.9548022598870056,0.0,0.0,0.9122448979591836,-0.5663716814159292,0.0,0.0,0.0,0.0,0.0,0.0,-0.3287671232876712,0.0,0.0,-0.02912621359223301,0.0,0.0,0.0,0.0,0.5172413793103449,-0.5833333333333334,1.0,0.0,0.0,-0.424,0.0,-0.3958333333333333
20130116,0.9150943396226415,0.9109311740890689,-0.260047977565461,0.0,0.912116154264779,0.2558139534883721,0.0,0.0,0.0,-0.06060606060606061,0.9548022598870056,0.0,0.0,-0.5196850393700787,0.0,0.0,0.0,0.0,0.0,0.5364583333333334,0.7707006369426752,0.0,0.0,0.0,0.18617229654415632,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,-0.2903225806451613,0.0,0.0,0.0,0.7291666666666666,0.375,0.0,0.0,0.0,0.9523809523809523,-0.6459627329192547,-0.5628196663831523,0.0,0.0,0.0,1.0,0.0,-0.38578680203045684,-1.0,0.9583333333333334,0.0,0.0,0.8714285714285714,-0.644927536231884,0.0,0.0,0.0,0.0,0.0,0.0,-0.33783783783783783,0.0,0.0,-0.1935483870967742,0.0,0.0,0.0,0.0,0.27586206896551724,-0.6590909090909091,1.0,0.0,0.0,-0.24,0.0,-0.45794392523364486
20130117,0.9259259259259259,0.7955465587044535,-0.3555256578796001,0.0,0.8395900437713681,-0.0851063829787234,0.0,0.0,0.0,0.029411764705882353,0.9605911330049262,0.0,0.0,-0.48031496062992124,0.0,0.0,0.0,0.0,0.0,0.5572139303482587,0.8134715025906736,0.0,0.0,0.0,-0.1105682229304491,0.0,0.0,-0.4110429447852761,0.0,0.0,0.0,-0.16129032258064516,0.0,0.0,0.0,0.7750865051903114,0.3333333333333333,0.0,0.0,0.0,0.8498168498168498,-0.4906832298136646,-0.6422846038857492,0.0,0.0,0.0,1.0,0.0,-0.4692982456140351,-1.0,0.9619952494061758,0.0,0.0,0.8790786948176583,-0.572463768115942,0.0,0.0,0.0,0.0,0.0,0.0,-0.26126126126126126,0.0,0.0,-0.06451612903225806,0.0,0.0,0.0,0.0,0.3225806451612903,-0.6842105263157895,1.0,0.0,0.0,-0.08,0.0,-0.40186915887850466
