index,A,AG,AL,AP,AU,B,BB,BC,BU,C,CF,CJ,CS,CU,CY,EB,EG,ER,FB,FG,FU,HC,I,IC,IF,IH,IM,J,JD,JM,JR,L,LH,LR,LU,M,MA,ME,NI,NR,OI,P,PB,PF,PG,PK,PM,PP,RB,RI,RM,RO,RR,RS,RU,SA,SC,SF,SM,SN,SP,SR,SS,T,TA,TC,TF,TS,UR,V,WH,WR,WS,WT,Y,ZC,ZN
20130104,4730.212730197603,6231.049592343964,15350.095503967088,,336.324219051536,4691.351351351352,,,,2443.9646365422395,19003.310140405618,,,58378.75374455337,,,,2708.250520132175,,1406.384859266003,5041.0,,,,2536.4949513552046,,,1827.5968653240532,,,,10880.12270361562,,,,3241.7290936183135,,,,,9970.043859649122,7000.215090158412,15253.507462686568,,,,,,3990.379896321108,2770.0,2362.482231460373,9809.243563783628,,5322.215318194829,26511.618775986808,,,,,,,5566.83512247487,,,8564.089271440778,,,,,6685.345357978597,2687.3643410852715,3979.0,2573.241326028937,,8723.276658432664,,15546.870838617628
20130107,4741.153279431766,6393.985972388998,15397.098935750886,,338.7859333570602,4673.333333333333,,,,2444.661516406499,19171.280842130884,,,58277.450711033096,,,,,,1447.829196587602,5130.470588235294,,,,2536.636660186347,,,1831.9524696047138,,,,11035.488579764125,,,,3253.051397563902,2828.133192583073,,,,9937.586805555555,6979.199804022829,15192.067669172933,,,,2474.5,,4015.7415135039587,2720.0000000000005,2438.1157218145104,,,5453.377738680768,26248.16382911225,,,,,,,5647.539927170258,,,8675.383523143462,,,,,6721.914342325865,2688.2773109243694,4020.749999999999,,,8711.774859835135,,15542.457374162515
20130108,4729.124735094991,6382.706737349595,15261.29517055049,,336.6339064725921,4661.818181818182,,,,2451.366205074842,19249.73987785569,,,58325.342320299154,,,,,,1450.0550771347866,5107.0,,,,2529.130121169002,,,1822.497313621218,,,,10861.787840878782,,,,3279.5922141911237,2850.8878154289832,,,,9865.348837209303,6887.29348688883,15153.283582089553,,,,,,3998.6458670609786,,2477.550428977014,,,5419.5867187661515,26100.982354747746,,,,,,,5690.541936613553,,,8684.21178714348,,,,,6698.491871324801,2703.0115830115824,,,,8680.110505792183,,15465.946415834522
20130109,4743.957017583716,6420.860834057739,15255.142857142857,,338.9161282609851,4653.125,,,,2452.3258091736484,19295.043320832796,,,58260.50518524085,,,,,,1460.6438686252332,,,,,2529.2910771350694,,,1816.8405396692033,,,,10719.319333686964,,,,3299.3176988314613,2818.26512455516,,,,9869.155844155845,6828.309696312777,15112.822580645161,,,,2508.0,,3990.2252148898547,2772.6923076923076,2497.9171904868513,,,5465.917413827456,26114.267121344954,,,,,,,5658.787629265457,,,8598.18260863689,,,,,6694.865949482346,2692.624458874459,,,,8618.052017886455,,15434.038378533918
20130110,4744.473758704637,6403.888868613139,15256.777301927195,,338.1288545627376,4640.0,,,,2443.2636263390045,19259.420269109647,,,58505.34261623116,,,,,,1468.0282146553186,5099.0,,,,2538.9891078327046,,,1810.4301848922826,,,,10733.36038171651,,,,3273.936617000363,2832.2359804738658,,,,10002.985,6810.156476158163,15158.676470588236,,,,2486.0,,4012.058085439375,2760.773195876289,2473.7471704625045,,,5451.346515313456,26169.855338601097,,,,,,,5664.43172265716,,,8568.704016493206,,,,,6711.142719846228,2675.9449438202246,4008.3333333333335,,,8623.705149483523,,15468.085004506534
20130111,4764.280707564092,6489.097881005898,15277.450434395188,,341.450543118659,4660.0,,,,2442.719103792257,19301.6510046604,,,58660.17012365377,,,,,,1443.7448845935069,5083.0,,,,2518.6819833080367,,,1787.994155695714,,,,10661.026534192504,,,,3261.545745049714,2809.0617585484997,,,,9972.998721227621,6704.812382524183,15184.011627906977,,,,,,3966.7061416696115,2759.9999999999995,2508.039248336386,,,5473.846321193926,26160.6799640072,,,,,,,5611.288146979165,,,8513.823375809485,,,,,6675.283682359734,2672.325,3931.3333333333335,,,8543.784357288596,,15532.151297898641
20130114,4797.589535805514,6457.690891226448,15241.184902682799,,339.85287668350173,4660.714285714285,,,,2434.9891446789366,19380.361668101858,,,58480.327888752516,,,,,,1467.8348493961475,5092.2,,,,2548.3535161462682,,,1810.1163618469398,,,,10643.012978118082,,,,3338.5470955239643,2811.237125973173,,,,10001.850828729283,6703.085331382262,15106.213592233009,,,,2481.5,,3972.859322794774,2753.6363636363635,2528.1953360620423,,,5450.499557568187,25808.68182753653,,,,,,,5580.905254898959,,,8503.578892338275,,,,,6659.686761554102,2664.9506416584404,3888.0,,,8550.173559666428,,15415.005006143907
20130115,4800.862077698424,6551.514868386269,15164.006968641115,,340.9012516513957,4670.0,,,,2434.613200851668,19436.673964161193,,,58033.99226694586,,,,,,1504.8399022069955,,,,,2594.3180102769566,,,1815.9489987189972,,,,10688.567254288033,,,,3377.9129806963892,2804.1651449623578,,,,10026.300505050505,6750.69567239575,15159.851851851852,,,,2461.5,,3988.385781936019,2745.7608695652175,2583.8777985754336,,,5481.911046903052,25747.75111038384,,,,,,,5545.976760497778,,,8438.81456242086,,,,,6661.726441901544,2664.4221470019343,3979.0,,,8620.151295323243,,15281.740545973662
20130116,4807.506644207374,6601.272229269333,15159.05031583533,,343.16390688782104,4655.0,,,,2433.302710151585,19495.492292635186,,,57991.2226874102,,,,,,1489.9267204191772,5096.333333333333,,,,2576.305953188825,,,1792.4288922632397,,,,10665.871603390113,,,,3384.7999003765663,2788.098145635459,,,,9989.561224489797,6776.069600204177,15159.91935483871,,,,2470.0,,3935.857637696456,2748.125,2571.982410530523,,,5438.965270033455,25475.453949468698,,,,,,,5554.404961033513,,,8396.536622040827,,,,,6616.779582901256,2667.606697307945,3958.0,,,8647.101354811677,,15247.580339793732
20130117,4810.056969751775,6580.330106357585,15137.1415138693,,342.2977878449138,4650.0,,,,2428.15981827587,19545.573803567106,,,57726.021118606914,,,,,,1500.4886617303046,5103.5,,,,2570.2268444785846,,,1794.6295687581905,,,,10657.908536715488,,,,3408.0311839323467,2820.7769463974714,,,,9985.052083333334,6751.532971411714,15093.103448275862,,,,2474.0,,3925.2668557250363,2746.9444444444443,2583.999504541296,,,5428.188589768155,25538.958648549393,,,,,,,5522.60287668736,,,8408.598796273633,,,,,6619.95051954478,2663.68138424821,,,,8653.214117601852,,15243.510124736757
20130118,4805.949535645998,6644.5615579536025,15179.110989412195,,344.16315544916927,4636.666666666667,,,,2433.1934984520126,19570.566809581876,,,58275.64479461867,,,,,,1502.78674039006,5134.000000000001,,,,2596.105679131214,,,1834.3839698047384,,,,10739.96138674979,,,,3384.930362838725,2899.086282416742,,,,9976.1875,6701.743267136928,15176.42857142857,,,,2460.75,,3970.809253762127,2773.1939799331103,2585.1652536647975,,,5449.393629863497,25871.591617706323,,,,,,,5526.985043967133,,,8529.187041233145,,,,,6665.460989765628,2664.9869791666665,,,,8638.739516745065,,15388.976085680755
20130121,4834.784714555362,6677.107812893061,15181.996579734929,,344.11677527873894,4627.142857142857,,,,2430.9462842836006,19530.960244356418,,,58260.232931440405,,,,,,1502.4874017891414,5162.333333333333,,,,2607.29790705342,,,1876.005899065968,,,,10741.81305824131,,,,3392.403465379475,2952.3431721861757,,,,10000.940279542567,6749.322371699053,15208.888888888889,,,,2467.4,,3990.309113600416,2769.264705882353,2576.380687012165,,,5434.201251805489,25782.884581122813,,,,,,,5486.732041861759,,,8529.767856010485,,,,,6678.6045700331415,2656.9912790697676,,,,8707.283512137967,,15386.468086880393
20130122,4835.365436543654,6682.924082508841,15168.538347536125,,344.7331796591227,,,,,2427.738739325989,19483.86293897034,,,58561.59320487027,,,,,,1494.118119514812,5123.0,,,,2599.7842279532265,,,1862.5819413570134,,,,10737.107668046521,,,,3407.3833316373257,2918.870164565078,,,,10025.525238744884,6788.8951987961245,15216.65,,,,2455.4,,3968.0953338192853,2767.121212121212,2586.1912033646963,,,5425.829690427335,26068.55531993672,,,,,,,5453.270513976556,,,8451.152482920064,,,,,6669.70926476289,2649.0996287128714,3992.84375,,,8851.20576460389,,15451.32690029959
20130123,4836.556905146388,6692.034234505287,15164.394230769232,,344.8489955643174,,,,,2426.2374494718997,19702.56604822458,,,58577.465153970836,,,,,,1481.9881402386466,5117.5,,,,2598.4185037164416,,,1871.0830225070442,,,,10767.526505717917,,,,3429.1400935349207,2936.827445783911,,,,10018.176661264182,6824.902980092587,15210.923913043478,,,,2453.5,,4006.0594041354775,2771.4423076923076,2590.486193777847,,,5482.097835174022,26090.338294749003,,,,,,,5434.063573504801,,,8444.085493156752,,,,,6672.963043953641,2644.883474576271,3999.1714285714284,,,8843.632914065092,,15508.836911561946
20130124,4817.942995303854,6626.083800280168,15125.997619992067,,341.98301171425584,4605.0,,,,2419.53682274049,19724.666203663513,,,58429.19457699684,,,,,,1473.314799046394,5133.0,,,,2620.4234156099183,,,1861.5137785927027,,,,10686.904736041712,,,,3377.8932186806155,2920.095477386935,,,,9922.175572519083,6748.695073903988,15212.291666666666,,,,2449.625,,4036.289259065333,2763.093220338983,2518.0421657857287,,,5374.43284793882,25732.52651134766,,,,,,,5441.776484109754,,,8412.395637405181,,,,,6692.540575113931,2622.3196138211383,4019.3333333333335,,,8727.109120068597,,15474.331617532367
