index,A,AG,AL,AP,AU,B,BB,BC,BU,C,CF,CJ,CS,CU,CY,EB,EG,ER,FB,FG,FU,HC,I,IC,IF,IH,IM,J,JD,JM,JR,L,LH,LR,LU,M,MA,ME,NI,NR,OI,P,PB,PF,PG,PK,PM,PP,RB,RI,RM,RO,RR,RS,RU,SA,SC,SF,SM,SN,SP,SR,SS,T,TA,TC,TF,TS,UR,V,WH,WR,WS,WT,Y,ZC,ZN
20130104,4730.0,6231.0,15350.0,,336.32000732421875,4691.0,,,,2443.0,19005.0,,,58370.0,,,,2708.0,,1406.0,5041.0,,,,2538.800048828125,,,1827.0,,,,10880.0,,,,3241.0,,,,,9970.0,7000.0,15250.0,,,,2498.0,,3990.0,2770.0,2362.0,9810.0,,5322.0,26510.0,,,,,,,5567.0,,,8564.0,,,,,6685.0,2687.0,3979.0,2573.0,,8722.0,,15545.0
20130107,4741.0,6393.0,15285.213967263699,,338.7799987792969,4673.0,,,,2444.0,19170.0,,,58270.0,,,,,,1448.0,5130.0,,,,2537.0,,,1831.0,,,,11035.0,,,,3253.0,2828.0,,,,9938.0,6978.0,15190.0,,,,2475.0,,4015.0,2753.8136863708496,2438.0,,,5453.0,26245.0,,,,,,,5648.0,,,8676.0,,,,,6720.0,2688.0,4020.0,,,8710.0,,15445.577445030212
20130108,4729.0,6382.0,15260.357316699688,,336.6300048828125,4661.0,,,,2451.0,19250.0,,,58320.0,,,,,,1450.0,5107.0,,,,2526.800048828125,,,1822.0,,,,10860.0,,,,3279.0,2851.0,,,,9866.0,6886.0,15150.0,,,,2476.0,,3998.0,2762.9255698919296,2478.0,,,5420.0,26100.0,,,,,,,5691.0,,,8684.0,,,,,6695.0,2703.0,4020.0,,,8680.0,,15371.033152341843
20130109,4743.0,6420.0,15255.357199623444,,338.9100036621094,4653.0,,,,2452.0,19295.0,,,58260.0,,,,,,1461.0,5107.0,,,,2522.60009765625,,,1816.0,,,,10715.0,,,,3299.0,2818.0,,,,9870.0,6828.0,15110.0,,,,2508.0,,3990.0,,2498.0,,,5466.0,26110.0,,,,,,,5659.0,,,8598.0,,,,,6690.0,2693.0,4020.0,,,8618.0,,15336.245815753937
20130110,4744.0,6403.0,15255.357199623444,,338.1199951171875,4640.0,,,,2443.0,19260.0,,,58500.0,,,,,,1468.0,5099.0,,,,2527.800048828125,,,1810.0,,,,10730.0,,,,3273.0,2832.0,,,,10004.0,6810.0,15155.0,,,,2486.0,,4012.0,2795.323377966881,2474.0,,,5451.0,26165.0,,,,,,,5664.0,,,8570.0,,,,,6710.0,2676.0,4008.0,,,8622.0,,15371.033152341843
20130111,4764.0,6489.0,15275.357667928423,,341.45001220703125,4659.0,,,,2442.0,19300.0,,,58660.0,,,,,,1444.0,5083.0,,,,2493.39990234375,,,1787.0,,,,10660.0,,,,3261.0,2809.0,,,,9974.0,6704.0,15180.0,,,,2486.0,,3966.0,2794.3109464645386,2508.0,,,5474.0,26160.0,,,,,,,5611.0,,,8514.0,,,,,6675.0,2672.0,3931.0,,,8542.0,,15435.638206005096
20130114,4797.0,6457.0,15240.35684839471,,339.8500061035156,4660.0,,,,2434.0,19380.0,,,58480.0,,,,,,1468.0,5092.0,,,,2587.800048828125,,,1810.0,,,,10640.0,,,,3338.0,2811.0,,,,10002.0,6702.0,15105.0,,,,2482.0,,3972.0,2788.2363574504852,2528.0,,,5450.0,25805.0,,,,,,,5581.0,,,8504.0,,,,,6655.0,2665.0,3888.0,,,8550.0,,15321.336957216263
20130115,4800.0,6551.0,15160.354975174789,,340.8999938964844,4669.0,,,,2434.0,19435.0,,,58030.0,,,,,,1505.0,5092.0,,,,2601.39990234375,,,1815.0,,,,10685.0,,,,3377.0,2804.0,,,,10026.0,6750.0,14996.204707920551,,,,2462.0,,3988.0,2780.1369054317474,2584.0,,,5482.0,25745.0,,,,,,,5546.0,,,8440.0,,,,,6660.0,2664.0,3979.0,,,8620.0,,15187.157230377197
20130116,4807.0,6601.0,15155.354858098544,,343.1600036621094,4655.0,,,,2433.0,19495.0,,,57990.0,,,,,,1490.0,5096.0,,,,2571.60009765625,,,1792.0,,,,10665.0,,,,3384.0,2788.0,,,,9990.0,6776.0,14996.204707920551,,,,2470.0,,3935.0,2782.161768436432,2572.0,,,5439.0,25475.0,,,,,,,5554.0,,,8398.0,,,,,6615.0,2668.0,3958.0,,,8646.0,,15152.369893789291
20130117,4810.0,6580.0,15135.354389793563,,342.2900085449219,4649.0,,,,2428.0,19545.0,,,57720.0,,,,,,1500.0,5103.0,,,,2556.269432456669,,,1794.0,,,,10655.0,,,,3408.0,2821.0,,,,9986.0,6750.0,14931.885783076286,,,,2474.0,,3925.0,2781.1493369340897,2584.0,,,5428.0,25535.0,,,,,,,5523.0,,,8410.0,,,,,6615.0,2664.0,3958.0,,,8652.0,,15147.400274276733
